501	0.013948	-0.02355	-0.04057	0.090531	-0.006112	-0.021429	0.243694	-0.085964	-0.096787	0.092482	-0.059915	0.073393	0.02902	-0.197502	0.160804	0.033271	-0.064397	0.277063	-0.12406	-0.18286	-0.101204	0.211938	0.200454	-0.081377	-0.178066	-0.07569	-0.03082	-0.39094	0.163847	-0.025429	0.14679	0.252462	-0.111219	-0.08473	-0.034113	-0.318277	-0.077992	0.058946	0.073898	0.017425	-0.026632	0.134059	0.104843	-0.125128	-0.004395	-0.020003	0.044137	0.017106	0.027517	-0.164559	-0.020483	-0.085333	0.14699	0.038523	-0.086713	0.028515	0.000723	-0.093469	0.175829	-0.028017	-0.113849	-0.180099	0.149328	0.10616	0.057501	-0.109305	0.07053	-0.169448	-0.075816	0.075538	0.263082	-0.067454	0.032926	0.000436	0.203555	-0.095357	-0.136228	0.054957	-0.069543	-0.065609	0.033459	-0.066044	0.110105	-0.331705	0.118144	0.013011	-0.032377	-0.091609	-0.036867	0.078889	0.026936	0.096038	0.118979	-0.224004	-0.195594	-0.306513	0.004682	0.167625	0.112815	0.012083	0.136172	-0.053154	0.042624	-0.127294	-0.081481	-0.0075	0.004227	-0.12649	-0.0275	-0.118098	0.058705	0.074691	0.08259	-0.112774	-0.054438	-0.089081	0.00312	0.014771	0.260725	-0.33735
502	-0.269132	0.094439	-0.06397	0.128224	0.152206	0.076105	0.090142	-0.168804	-0.227987	-0.122272	-0.093517	-0.150748	-0.019847	0.152555	0.061271	0.209792	0.111303	0.067495	-0.177214	-0.22073	0.080139	0.107538	0.010624	0.068088	0.250936	0.051339	-0.017366	0.064631	0.012851	0.020106	-0.126517	0.146872	-0.088165	-0.144269	0.174267	-0.148678	-0.090529	0.150284	0.10154	0.236426	-0.013794	-0.082022	0.078277	0.063367	0.030023	0.03178	-0.117037	-0.003622	-0.234145	-0.087281	-0.252277	0.111744	0.026943	0.007236	-0.11897	0.009728	0.072632	0.08227	0.20654	0.125033	-0.191709	-0.097274	0.177677	0.02208	0.078154	-0.078935	-0.049576	-0.174885	-0.085112	0.009954	0.322466	-0.110524	0.01672	0.193727	0.139207	-0.029538	-0.104828	-0.076714	-0.068102	-0.054712	0.143567	-0.175658	0.009472	-0.278152	0.24533	0.078368	-0.06091	0.096137	-0.101411	0.044665	-0.086682	-0.011442	0.099223	-0.232579	-0.180195	-0.229172	0.027607	0.169346	0.05087	0.078749	0.157578	-0.144432	0.053398	-0.017084	-0.003623	-0.028344	-0.093771	-0.13803	-0.139768	-0.067832	0.057907	0.133258	-0.009912	-0.096001	-0.034634	-0.138389	0.01824	0.049369	0.203077	-0.241931
503	-0.229445	-0.132819	0.120982	0.002614	0.087687	0.177127	0.095339	-0.11997	0.002798	0.132027	-0.094862	-0.055434	-0.10705	0.083556	-0.095282	0.071181	-0.045866	-0.029916	-0.010573	0.238695	0.001714	0.213416	-0.10457	-0.030143	0.142851	-0.242678	-0.109887	-0.111471	-0.150504	-0.121635	-0.09287	-0.167409	0.365793	-0.068607	0.161866	-0.157527	0.030043	0.035247	0.044359	-0.13276	0.010503	-0.056635	-0.01599	-0.143785	-0.098422	-0.012398	0.306511	0.071317	-0.112786	-0.050771	-0.072038	-0.118507	0.191217	-0.207182	0.025546	0.134279	0.124898	0.010578	-0.016782	0.044353	-0.144555	-0.180323	0.204572	0.013247	0.05518	-0.050347	-0.039786	-0.12431	-0.045742	0.117743	0.348795	-0.098604	0.044098	0.180369	0.082716	-0.067739	-0.155899	-0.096335	-0.009215	0.038085	0.109779	-0.124906	-0.014481	-0.346237	0.192051	0.061748	-0.108221	0.116279	-0.11943	0.037287	-0.106002	-0.078868	0.180627	-0.189653	-0.184975	-0.224068	0.056318	0.134077	0.070304	-0.011951	0.116832	-0.135349	0.006835	-0.027445	-0.038577	-0.059255	0.0311	-0.070263	-0.148492	-0.057395	0.121064	0.064614	0.037001	-0.16186	0.003465	-0.038717	0.050733	-0.001404	0.140338	-0.29724
504	0.147075	0.019039	-0.137495	-0.197806	-0.09245	-0.187453	-0.008256	-0.011332	0.208877	-0.030721	-0.072131	0.258121	-0.050608	0.130128	-0.320023	-0.159063	-0.052153	-0.044194	0.035065	-0.00391	-0.167777	-0.164771	-0.004705	0.125218	-0.119072	-0.126262	-0.220119	-0.126273	-0.106599	-0.203879	-0.006568	-0.110242	-0.093223	0.199099	-0.063147	0.067783	-0.205559	0.105665	0.056947	-0.175221	-0.059024	0.240623	-0.045795	-0.0889	0.070675	0.200651	0.159356	-0.130694	-0.154705	-0.079337	0.030722	0.006691	-0.035054	-0.005009	0.004296	-0.111621	0.123871	0.054309	0.019089	0.094441	-0.027855	-0.133281	0.174974	-0.044172	0.047231	-0.119098	-0.050346	-0.13758	-0.014609	0.078791	0.367257	-0.001744	0.035761	0.172808	0.123777	-0.129532	-0.207653	-0.067092	-0.014914	0.049806	0.042912	-0.2276	0.088107	-0.351067	0.125866	0.066007	-0.099661	0.13885	-0.107312	0.066531	-0.043592	-0.042063	0.104888	-0.172946	-0.257095	-0.148013	-0.003399	0.16572	0.072477	-0.08254	0.144408	-0.047339	0.042199	-0.066992	0.034855	-0.056819	-0.002259	-0.141133	-0.126183	-0.00533	0.164407	0.086018	-0.040269	-0.109944	-0.026007	-0.134642	0.014602	0.036733	0.076398	-0.299983
505	0.065906	-0.03885	0.059333	-0.229409	-0.06093	0.08958	-0.133021	0.119679	0.004794	-0.050142	0.154547	-0.215938	-0.098477	-0.147534	0.067693	0.04157	0.101692	-0.116118	0.061988	-0.018504	0.118233	-0.109708	-0.107764	0.039735	-0.010994	-0.111647	0.077677	0.076694	-0.064513	0.037401	0.302692	-0.079406	0.086532	-0.049531	-0.02618	-0.048718	0.299315	-0.174453	-0.23252	0.161834	0.222491	0.040335	-0.208807	0.028286	0.032522	0.07506	0.059612	-0.326335	0.230338	-0.006924	0.128432	0.11321	-0.055065	0.023369	-0.075931	-0.035065	0.061442	-0.050297	-0.06765	0.242472	-0.082262	-0.144683	0.220094	-0.009726	0.052301	-0.059453	-0.082639	-0.094953	-0.065868	0.076883	0.413577	-0.080908	0.046392	0.163675	0.153946	-0.098353	-0.170574	-0.098447	-0.009102	0.035029	0.11728	-0.151082	0.052709	-0.329542	0.115233	0.117755	-0.087345	0.166219	-0.092521	0.097242	-0.037034	-0.048158	0.161363	-0.170801	-0.268759	-0.192995	0.083888	0.081773	-0.016708	0.005845	0.163731	-0.077228	0.024796	-0.011257	0.017009	-0.063114	-0.053793	-0.180085	-0.043308	0.009511	0.192587	0.092577	-0.061912	-0.073533	-0.008075	-0.08461	0.036302	-0.013614	0.03993	-0.245569
506	-0.090547	0.142511	0.09266	-0.052317	-0.08893	-0.190358	-0.105297	0.042833	-0.103921	-0.051909	0.034965	0.244787	-0.081195	-0.03086	0.045798	0.107466	0.111833	0.124508	0.170101	0.094608	-0.101583	-0.174882	0.197619	-0.025758	0.10309	-0.33619	-0.030517	-0.255342	-0.056303	0.185646	-0.000173	-0.029693	-0.125717	-0.144487	0.135679	-0.155436	0.164175	-0.260529	-0.008143	0.073811	0.003751	0.022922	-0.019877	-0.203715	0.017085	0.113489	-0.106006	-0.060966	-0.122038	-0.143087	0.122539	-0.1678	0.292883	-0.025301	-0.027171	0.073561	0.00522	0.017994	-0.094827	0.04307	-0.118216	-0.119063	0.240617	-0.005342	0.007447	-0.13509	-0.089142	-0.114846	-0.086966	0.051172	0.378195	-0.017049	0.01963	0.124959	0.139267	-0.071435	-0.154189	-0.058846	0.018946	0.044206	0.048666	-0.214941	0.069168	-0.391264	0.157084	0.046865	-0.054968	0.101926	-0.105073	0.101357	-0.070096	0.005338	0.09828	-0.214838	-0.209577	-0.188072	0.06085	0.075022	0.068582	0.005407	0.154212	-0.083565	0.061591	-0.08199	-0.012415	-0.023573	-0.033576	-0.12638	-0.109491	-0.046342	0.164884	0.045941	0.013985	-0.138372	0.002128	-0.073452	0.032411	0.032585	0.108817	-0.295913
507	-0.004125	0.111886	-0.073929	0.26115	0.138929	0.012158	0.042702	0.042244	0.129719	-0.097993	0.097348	-0.179711	-0.061596	-0.097823	0.007799	-0.060034	0.146056	-0.211767	-0.038932	0.153488	-0.167499	0.114986	0.106556	-0.150107	0.324231	0.052311	-0.037908	-0.055884	-0.082974	-0.125743	-0.144809	0.089704	0.026331	-0.003865	0.0288	0.094457	0.192249	-0.108229	-0.111084	0.04436	-0.137176	0.029508	-0.140678	-0.32578	-0.21503	0.256745	0.003083	0.049783	0.106767	0.000106	0.122744	0.003479	0.152969	-0.146739	-0.149186	0.203674	0.007831	-0.009502	0.076908	-0.007095	-0.131982	-0.106105	0.146678	0.073624	0.131262	-0.046227	-0.091635	-0.103663	-0.02275	0.027773	0.43598	-0.108648	0.05698	0.173652	0.113937	-0.096833	-0.105034	-0.140461	-0.018754	0.067609	0.064682	-0.103678	0.084681	-0.357286	0.225887	0.179393	-0.108926	0.096108	-0.125281	0.037205	-0.142172	-0.019756	0.118397	-0.157779	-0.159326	-0.147295	0.069436	0.122265	0.01112	0.014618	0.142157	-0.123167	0.013163	-0.073922	-0.073721	0.045535	-0.049452	-0.076061	-0.041611	-0.026432	0.159316	0.079601	-0.027748	-0.108786	-0.040851	-0.028712	-0.009603	0.060895	0.141619	-0.28906
508	-0.019844	-0.022979	-0.12658	0.028802	-0.005771	-0.051002	-0.146659	0.037363	-0.012307	0.070344	0.120022	0.170857	-0.101072	0.073444	-0.0881	-0.149926	0.090308	-0.081769	0.281113	0.242734	-0.040915	-0.011626	0.026183	-0.039776	0.009095	-0.27564	0.035808	-0.014353	-0.212979	0.016005	0.076523	-0.016457	0.264365	-0.042735	-0.121255	0.0098	0.265046	-0.123957	-0.071627	-0.151608	-0.023498	-0.085447	-0.081632	-0.066074	-0.082549	0.105977	0.033948	-0.066846	-0.080388	0.054617	0.206526	-0.197057	0.150923	-0.186195	0.16786	0.120713	-0.043317	-0.253927	-0.274216	-0.022785	-0.062825	-0.152069	0.122829	0.009165	0.022321	-0.109904	-0.105275	-0.096256	-0.079162	0.113205	0.423045	0.02947	0.048126	0.207165	0.121419	-0.128676	-0.180408	-0.043891	0.064068	0.102557	0.082655	-0.139067	0.068886	-0.35891	0.089784	0.063743	-0.03847	0.119949	-0.162079	0.109184	-0.075596	-0.000274	0.17289	-0.151771	-0.264316	-0.146002	0.061713	0.080129	0.004876	-0.026708	0.112955	-0.102761	0.065312	-0.017826	0.002713	-0.066762	-0.019099	-0.083749	-0.148765	-0.00353	0.229495	-0.028125	-0.006325	-0.131554	0.062198	-0.003076	0.011108	-0.036324	0.003156	-0.27488
509	0.379328	-0.088885	0.013823	0.021498	-0.089801	0.033812	0.089102	0.221898	-0.03247	0.059391	0.022045	-0.11784	-0.161975	0.082601	-0.084161	0.074362	0.16534	-0.307094	-0.091116	-0.076259	0.033728	-0.127438	0.097045	-0.191805	0.234313	-0.032383	0.070435	0.01881	-0.031028	-0.180936	-0.00988	0.01568	-0.075393	0.04744	-0.064357	0.065198	0.1637	0.064194	0.079866	-0.141509	0.128039	0.060849	0.2321	0.222102	-0.087661	-0.212983	0.031037	-0.029781	-0.000459	-0.092218	0.092133	0.108326	-0.036243	0.167195	0.129576	-0.107208	-0.239076	-0.032882	0.126414	-0.097722	-0.009637	-0.148839	0.195151	0.010062	0.010772	-0.044142	-0.046954	-0.038743	-0.083817	0.093268	0.373459	-0.052573	0.02726	0.144859	0.124134	-0.114031	-0.154667	-0.127073	-0.075331	0.038749	0.104979	-0.159443	0.110115	-0.368849	0.184242	0.111764	-0.072664	0.084078	-0.104461	0.017815	-0.084461	-0.035442	0.115871	-0.150195	-0.264612	-0.147157	0.038379	0.144828	0.066808	-0.054319	0.143247	-0.076214	0.086753	0.06342	-0.023412	-0.17047	-0.00087	-0.149945	-0.106973	-0.015182	0.180956	0.057107	-0.045135	-0.035671	0.003199	-0.148308	-0.079833	0.016265	0.082989	-0.285342
510	-0.203527	0.220444	0.14115	0.226549	0.146174	0.134898	0.081112	0.049986	0.150796	0.133708	0.114674	0.051663	-0.044595	-0.052843	0.182777	0.094971	0.036028	0.14588	-0.140899	0.076171	-0.053602	-0.020204	-0.051447	-0.083681	-0.047836	-0.012508	0.171506	-0.226664	-0.066043	0.163349	-0.079366	-0.074636	-0.099671	0.010477	0.353167	-0.188531	0.10835	-0.033029	-0.045191	0.010958	0.028095	-0.026502	-0.205665	0.128532	0.019716	0.022991	0.039311	0.002678	0.024394	0.225629	0.024442	0.113386	-0.18556	0.262626	-0.153191	0.010372	-0.174219	0.032698	0.00808	0.166195	-0.213927	-0.043649	0.209492	0.04615	0.1191	-0.055336	-0.055872	-0.140376	-0.024261	0.056608	0.415774	-0.041199	-0.000055	0.127995	0.175997	-0.050285	-0.150872	-0.030335	-0.070597	0.022282	0.080381	-0.192612	0.015014	-0.339018	0.178646	0.07632	-0.022487	0.028015	-0.146765	0.092622	-0.060135	-0.094756	0.127399	-0.167941	-0.090328	-0.293487	0.106017	0.146146	0.054312	0.02051	0.143094	-0.101862	-0.029391	-0.013243	0.010625	-0.040247	-0.043196	-0.139378	-0.07105	0.041979	0.130175	0.157798	-0.085987	-0.057117	-0.075231	-0.107913	-0.026231	0.012917	0.133006	-0.20879
511	0.054883	-0.231975	0.018238	-0.005344	0.093219	-0.175023	-0.141686	-0.043815	-0.043342	-0.068916	0.045797	-0.068962	-0.081283	0.137458	0.053943	0.23353	-0.08652	-0.234421	0.165043	-0.111063	-0.044345	-0.045695	-0.181653	-0.174298	0.01002	0.063197	0.053115	0.171442	0.12565	-0.013804	-0.001148	-0.12495	0.117588	0.198242	-0.123889	0.144906	0.031959	0.087574	0.03192	-0.126234	0.041118	-0.178297	0.081379	0.139125	-0.089891	-0.180977	-0.123787	0.067242	0.249058	-0.055869	-0.005809	0.309614	-0.117645	0.237168	-0.109077	0.00363	-0.037843	-0.260699	-0.002317	0.004642	-0.06885	-0.199441	0.18267	0.064183	0.108393	-0.097644	-0.170039	-0.110307	-0.085016	0.027918	0.373211	-0.070432	0.031097	0.177426	0.16187	-0.028002	-0.170208	-0.154654	0.031279	-0.055344	0.10707	-0.124761	0.003897	-0.276337	0.168302	0.160895	-0.051568	0.188444	-0.032382	0.007509	-0.09684	-0.145224	0.189975	-0.065419	-0.238082	-0.087505	-0.021066	0.186654	0.029314	0.031764	0.117872	-0.133542	0.034905	0.097764	-0.046358	-0.143576	-0.097067	-0.050833	0.013727	-0.02706	0.105228	0.140153	-0.095649	0.044397	-0.064004	-0.163802	-0.012449	-0.109694	0.07689	-0.220756
